"tk","territory","lat","lon"
"38334","ΒΟΛΟΣ","39.3621896","22.942159"
"38445","ΝΕΑ ΙΩΝΙΑ ΒΟΛΟΣ","39.3775891","22.9148168"
"38446","ΒΟΛΟΣ","39.3729194","22.936691399999997"
"38500","ΒΟΛΟΣ","39.3621896","22.942159"
"40001","ΚΡΑΝΕΑ","39.94363060000001","21.967144100000002"
"40002","ΛΙΒΑΔΙ","40.1269757","22.1577741"
"40003","ΑΓΙΑ","39.7190695","22.7586904"
"40004","ΓΟΝΝΟΙ","39.8610781","22.476180399999997"
"40005","ΒΕΡΔΙΚΟΥΣΙΑ","39.7813727","21.97679410000001"
"40006","ΣΥΚΟΥΡΙ","39.757536","22.5797557"
"40007","ΠΥΡΓΕΤΟΣ","39.91791129999999","22.595535"
"40008","ΡΑΨΑΝΗ","39.90192860000001","22.547802800000003"
"40009","ΠΛΑΤΥΚΑΜΠΟΣ","39.621161","22.5355949"
"40010","ΤΣΑΡΙΤΣΑΝΗ","39.881138","22.2266198"
"40011","ΦΑΛΑΝΗ","39.6476784","22.4160111"
"40100","ΤΥΡΝΑΒΟΣ","39.73911029999999","22.2880325"
"40200","ΕΛΑΣΣΟΝΑ","39.8949802","22.1890872"
"40300","ΦΑΡΣΑΛΑ","39.295635","22.384495"
"40400","ΑΜΠΕΛΩΝΑΣ","39.7451063","22.3615771"
"41001","ΛΑΡΙΣΑ","39.63902239999999","22.4191254"
"41221","ΛΑΡΙΣΑ","39.6396597","22.419068399999997"
"41222","ΛΑΡΙΣΑ","39.63849620000001","22.4175464"
"41223","ΛΑΡΙΣΑ","39.632574","22.4256076"
"41334","ΛΑΡΙΣΑ","39.6269945","22.3964308"
"41335","ΛΑΡΙΣΑ","39.63902239999999","22.4191254"
"41336","ΛΑΡΙΣΑ","39.6430541","22.4470275"
"41447","ΛΑΡΙΣΑ","39.643729","22.4171512"
"41500","ΛΑΡΙΣΑ","39.5524047","22.4303582"
"42030","ΜΕΓΑΛΑ ΚΑΛΥΒΙΑ","39.50158770000001","21.7884812"
"42031","ΦΑΡΚΑΔΩΝΑ","39.59313220000001","22.066886399999998"
"42032","ΠΥΛΗ","39.45977999999999","21.6225718"
"42033","ΜΥΡΟΦΥΛΛΟ","39.3673591","21.325324600000002"
"42034","ΑΓΙΟΦΥΛΛΟ","39.86379390000001","21.561052399999998"
"42035","ΚΟΝΙΣΚΟΣ","39.7796796","21.800102499999998"
"42036","ΚΑΣΤΑΝΕΑ","40.1880963","20.8399025"
"42037","ΜΕΣΟΧΩΡΑ","39.47415820000001","21.324797600000004"
"42100","ΤΡΙΚΑΛΑ","39.5557317","21.7678951"
"42200","ΚΑΛΑΜΠΑΚΑ","39.706618","21.6288728"
"42300","ΝΕΟΧΩΡΙ","39.6071378","21.9814142"
"43060","ΜΟΥΖΑΚΙ","39.43057329999999","21.6627892"
"43061","ΑΓΝΑΝΤΕΡΟ","39.4848287","21.8470758"
"43062","ΙΤΕΑ ΚΑΡΔΙΤΣΑΣ","39.4583727","22.165549300000002"
"43063","ΛΕΟΝΤΑΡΙ ΚΑΡΔΙΤΣΑΣ","39.1809963","22.13134800000001"
"43064","ΦΑΝΑΡΙ","35.3631486","24.4711894"
"43065","ΑΝΘΗΡΟ","39.3473795","21.459061300000002"
"43066","ΒΡΑΓΚΙΑΝΑ","39.2408009","21.4322687"
"43067","ΜΕΣΕΝΙΚΟΛΑΣ","39.3429768","21.759572199999997"
"43068","ΡΕΝΤΙΝΑ","39.0639341","21.978966500000002"
"43069","ΠΕΤΡΙΛΟ","39.2715448","21.5969748"
"43070","ΠΡΟΑΣΤΙΟ","39.4876619","21.903406"
"43100","ΚΑΡΔΙΤΣΑ","39.3640258","21.9214049"
"43200","ΠΑΛΑΜΑΣ","39.46903289999999","22.082317"
"43300","ΣΟΦΑΔΕΣ","39.33593370000001","22.0916414"
"44001","ΠΡΑΜΑΝΤΑ","39.52283980000001","21.104446600000006"
"44002","ΔΕΛΒΙΝΑΚΙ","39.9339652","20.4654499"
"44003","ΖΙΤΣΑ","39.7546039","20.649482199999998"
"44004","ΔΟΛΙΑΝΑ","39.9028375","20.5784377"
"44005","ΠΩΓΩΝΙΑΝΗ","40.0037401","20.422766"
"44006","ΚΕΦΑΛΟΒΡΥΣΟ","40.01395249999999","20.5590173"
"44007","ΑΣΠΡΑΓΓΕΛΟΙ","39.8236368","20.7283764"
"44008","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ ΙΩΑ ΝΕΑ","38.0348416","23.7639424"
"44009","ΔΕΡΒΙΖΙΑΝΑ","39.4008467","20.7821262"
"44010","ΤΣΕΠΕΛΟΒΟ","39.9046298","20.8184324"
"44012","ΒΗΣΣΑΝΗ","39.9460866","20.5332893"
"44013","ΚΑΛΕΝΤΖΙ","39.4903768","20.977346700000002"
"44014","ΓΡΕΒΕΝΙΤΙΟ","39.8069352","21.0045436"
"44015","ΠΥΡΣΟΓΙΑΝΝΗ","40.2123324","20.810584600000002"
"44016","ΑΡΙΣΤΗ","39.9339539","20.6720747"
"44017","ΒΡΟΣΙΝΑ","39.6460343","20.516740300000002"
"44018","ΚΗΠΟΙ","39.8642073","20.792365"
"44019","ΠΑΛΑΙΟΣΕΛΙ","40.27093910000001","22.505616600000003"
"44020","ΜΟΛΙΣΤΑ","40.1257207","20.8143647"
"44100","ΚΟΝΙΤΣΑ","40.0480719","20.7528378"
"44200","ΜΕΤΣΟΒΟ","39.7702467","21.182861199999998"
"45110","ΠΑΝΕΠΙΣΤΗΜΙΟ ΙΩΑΝΝΙΝ","39.6255013","20.8387845"
"45221","ΙΩΑΝΝΙΝΑ","39.66502880000001","20.8537466"
"45332","ΙΩΑΝΝΙΝΑ","39.6650134","20.851809799999998"
"45333","ΙΩΑΝΝΙΝΑ","39.670496","20.843383199999998"
"45444","ΙΩΑΝΝΙΝΑ","39.6684968","20.853012300000003"
"45445","ΙΩΑΝΝΙΝΑ","39.66502880000001","20.8537466"
"45500","ΙΩΑΝΝΙΝΑ","39.66502880000001","20.8537466"
"46030","ΜΑΡΓΑΡΙΤΙ","39.3569163","20.439392"
"46031","ΓΛΥΚΗ","39.3270613","20.606605399999996"
"46032","ΑΓΙΟΙ ΠΑΝΤΕΣ","38.2845474","23.922445899999996"
"46033","ΚΕΡΑΜΙΤΣΑ","39.66933090000001","20.4309751"
"46100","ΗΓΟΥΜΕΝΙΤΣΑ","39.5061499","20.265533899999998"
"46200","ΠΑΡΑΜΥΘΙΑ","39.4632468","20.5139853"
"46300","ΦΙΛΙΑΤΕΣ","39.6003316","20.3077691"
"47040","ΚΟΜΠΟΤΙ","39.1020713","21.083716100000004"
"47041","ΝΕΟΧΩΡΙ ΑΡΤΑΣ","39.070637100000006","21.0184095"
"47042","ΦΙΛΟΘΕΗ","39.1527258","20.9222988"
"47043","ΑΓΝΑΝΤΑ","39.473990500000006","21.0809486"
"47044","ΑΝΩ ΚΑΛΕΝΤΙΝΗ","39.2476884","21.161423100000004"
"47045","ΒΟΥΡΓΑΡΕΛΙ","39.3710628","21.1837258"
"47046","ΡΟΔΑΥΓΗ","39.325412","20.9984854"
"47047","ΜΗΛΙΑΝΑ","39.2694952","21.3394306"
"47048","ΔΗΜΑΡΙ","39.1518738","21.1545079"
"47100","ΑΡΤΑ","39.1582421","20.987683899999997"
"47200","ΠΕΤΑ","39.1666357","21.0355232"
"48060","ΠΑΡΓΑ","39.2853344","20.4005005"
"48061","ΛΟΥΡΟΣ","39.162045","20.750956600000002"
"48062","ΚΑΝΑΛΛΑΚΙ","39.2339584","20.600210699999998"
"48100","ΠΡΕΒΕΖΑ","38.9592649","20.7517155"
"48200","ΦΙΛΙΠΠΙΑΔΑ","39.2076669","20.8809509"
"48300","ΘΕΣΠΡΩΤΙΚΟ","39.25285909999999","20.7842904"
"49080","ΛΕΥΚΙΜΜΗ","39.42308999999999","20.0718612"
"49081","ΚΑΡΟΥΣΑΔΕΣ","39.7804082","19.744905499999998"
"49082","ΓΑΙΟΣ","39.197371200000006","20.1851948"
"49083","ΣΚΡΙΠΕΡΟ","39.70026160000001","19.774552800000002"
"49084","ΚΑΣΤΕΛΛΑΝΟΙ","39.5680167","19.865634600000003"
"49100","ΚΕΡΚΥΡΑ","39.6249838","19.922346100000002"
"50001","ΝΕΑΠΟΛΗ","40.31308569999999","21.3868617"
"50002","ΤΣΟΤΙΛΙ","40.262269","21.324686399999997"
"50003","ΕΡΑΤΥΡΑ","40.3418956","21.511875399999997"
"50004","ΑΙΑΝΗΣ","40.29248949999999","21.7848705"
"50005","ΕΜΠΟΡΙΟ","40.4888435","21.558076"
"50006","ΠΥΡΓΟΙ","40.6693131","21.833798"
"50007","ΠΕΝΤΑΛΟΦΟΣ","40.1933891","21.140848499999997"
"50008","ΑΥΓΕΡΙΝΟΣ","40.2399189","21.1636006"
"50009","ΒΛΑΣΤΗ","40.4536126","21.5242323"
"50010","ΚΡΟΚΟΣ","40.2642309","21.8162626"
"50100","ΚΟΖΑΝΗ","40.3005808","21.789813199999998"
"50200","ΠΤΟΛΕΜΑΙΔΑ","40.5129968","21.6784663"
"50300","ΣΙΑΤΙΣΤΑ","40.2593571","21.5498752"
"50400","ΒΕΛΒΕΝΤΟΣ","40.2545476","22.074278200000002"
"50500","ΣΕΡΒΙΑ","40.1858788","22.002802"
"51030","ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΓΡΕΒΕ","40.1961379","21.408758300000002"
"51031","ΚΗΠΟΥΡΕΙΟ","39.9524958","21.3626121"
"51032","ΠΟΛΥΝΕΡΙ","40.0491665","21.203506100000002"
"51100","ΓΡΕΒΕΝΑ","40.0837626","21.4273299"
"51200","ΔΕΣΚΑΤΗ","39.9257032","21.8101429"
"52050","ΜΕΣΟΠΟΤΑΜΙΑ","40.5042923","21.159287300000006"
"52051","ΝΕΣΤΟΡΙΟ","40.417311","21.056526899999998"
"52052","ΚΟΡΗΣΟΣ","40.50409920000001","21.376499"
"52053","ΒΟΓΑΤΣΙΚΟ","40.4139505","21.379936899999997"
"52054","ΚΛΕΙΣΟΥΡΑ","40.5356805","21.4692186"
"52055","ΜΑΚΡΟΧΩΡΙ","40.67174470000001","21.262044"
"52056","ΜΑΥΡΟΧΩΡΙ","40.51236919999999","21.3212608"
"52057","ΔΙΣΠΗΛΙΟ","40.4815615","21.287382"
"52058","ΑΚΡΙΤΕΣ","40.472505","20.9864294"
"52059","ΒΙΤΣΙ","40.6032699","21.3202736"
"52100","ΚΑΣΤΟΡΙΑ","40.5192691","21.2687171"
"52200","ΑΡΓΟΣ ΟΡΕΣΤΙΚΟ","40.4527427","21.2587379"
"53070","ΦΙΛΩΤΑΣ","40.62406890000001","21.7064841"
"53071","ΜΕΛΙΤΗ","40.83401110000001","21.5845837"
"53072","ΞΙΝΟ ΝΕΡΟ","40.6902433","21.6226189"
"53073","ΛΕΧΟΒΟ","40.5843775","21.4901672"
"53074","ΒΕΥΗ","40.76687879999999","21.6145883"
"53075","ΣΚΛΗΘΡΟ","40.6216974","21.50457"
"53076","ΑΝΤΑΡΤΙΚΟ","40.7584718","21.206629100000004"
"53077","ΑΓΙΟΣ ΓΕΡΜΑΝΟΣ","40.839882","21.1594862"
"53078","ΝΥΜΦΑΙΟ","40.6443596","21.4943237"
"53100","ΦΛΩΡΙΝΑ","40.78452619999999","21.413122199999997"
"53200","ΑΜΥΝΤΑΙΟ","40.6905178","21.6797432"
"53438","ΑΓΙΟΣ ΠΑΥΛΟΣ","40.330494","23.0419853"
"53533","ΠΟΛΙΧΝΗ","40.67139359999999","22.939209899999998"
"54124","ΦΙΛΙΚΗΣ ΕΤΑΙΡΕΙΑΣ","38.0185105","23.9164757"
"54248","ΕΛΕΥΘΕΡΙΟ","39.6771235","22.5803636"
"54249","ΘΕΣΣΑΛΟΝΙΚΗ","40.6023563","22.965985500000002"
"54250","ΘΕΣΣΑΛΟΝΙΚΗ","40.60212569999999","22.9727602"
"54252","ΘΕΣΣΑΛΟΝΙΚΗ","41.0267206","21.325944699999997"
"54351","ΘΕΣΣΑΛΟΝΙΚΗ","40.61703199999999","22.974235500000002"
"54352","ΘΕΣΣΑΛΟΝΙΚΗ","40.6120795","22.9831264"
"54453","ΘΕΣΣΑΛΟΝΙΚΗ","40.6136319","22.9679772"
"54454","ΘΕΣΣΑΛΟΝΙΚΗ","40.6098708","22.9747288"
"54500","ΠΕΝΤΑΛΟΦΟΣ ΠΕΤΡΩΤΟ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.814428","22.8683235"
"54621","ΘΕΣΣΑΛΟΝΙΚΗ","40.628504","22.9507099"
"54622","ΘΕΣΣΑΛΟΝΙΚΗ","40.63180120000001","22.9471962"
"54623","ΘΕΣΣΑΛΟΝΙΚΗ","40.63399709999999","22.943770100000002"
"54624","ΘΕΣΣΑΛΟΝΙΚΗ","40.6353503","22.9405516"
"54625","ΘΕΣΣΑΛΟΝΙΚΗ","40.6358912","22.9372038"
"54626","ΘΕΣΣΑΛΟΝΙΚΗ","40.6372735","22.935300899999998"
"54627","ΘΕΣΣΑΛΟΝΙΚΗ","40.6442313","22.9190152"
"54628","ΘΕΣΣΑΛΟΝΙΚΗ","40.6545294","22.9067883"
"54629","ΘΕΣΣΑΛΟΝΙΚΗ","40.6433635","22.9339563"
"54630","ΘΕΣΣΑΛΟΝΙΚΗ","40.6411033","22.938844399999997"
"54631","ΘΕΣΣΑΛΟΝΙΚΗ","40.6376266","22.9453289"
"54632","ΘΕΣΣΑΛΟΝΙΚΗ","40.6430365","22.9401863"
"54633","ΘΕΣΣΑΛΟΝΙΚΗ","40.64098120000001","22.9464999"
"54634","ΘΕΣΣΑΛΟΝΙΚΗ","40.6376556","22.954347600000002"
"54635","ΘΕΣΣΑΛΟΝΙΚΗ","40.6349904","22.9519038"
"54636","ΑΓΙΟΣ ΠΑΥΛΟΣ","40.6389975","22.962256399999998"
"54638","ΘΕΣΣΑΛΟΝΙΚΗ","40.6205372","22.9639344"
"54639","ΘΕΣΣΑΛΟΝΙΚΗ","40.6240131","22.945819399999998"
"54640","ΘΕΣΣΑΛΟΝΙΚΗ","40.6186627","22.957043300000002"
"54641","ΘΕΣΣΑΛΟΝΙΚΗ","40.61447820000001","22.9551354"
"54642","ΘΕΣΣΑΛΟΝΙΚΗ","40.6099673","22.9568021"
"54643","ΘΕΣΣΑΛΟΝΙΚΗ","40.60707000000001","22.9526718"
"54644","ΘΕΣΣΑΛΟΝΙΚΗ","40.60743170000001","22.959878399999997"
"54645","ΘΕΣΣΑΛΟΝΙΚΗ","40.60151010000001","22.9525926"
"54646","ΘΕΣΣΑΛΟΝΙΚΗ","40.5978118","22.9543042"
"54655","ΘΕΣΣΑΛΟΝΙΚΗ","40.594229","22.952318899999998"
"55131","ΚΑΛΑΜΑΡΙΑ","40.5849639","22.946094100000003"
"55132","ΚΑΛΑΜΑΡΙΑ","40.5745629","22.9465596"
"55133","ΚΑΛΑΜΑΡΙΑ","40.5830803","22.960078399999997"
"55134","ΚΑΛΑΜΑΡΙΑ","40.5751549","22.9699237"
"55135","ΚΑΛΑΜΑΡΙΑ","40.58466110000001","22.9529208"
"55236","ΠΑΝΟΡΑΜΑ","40.5885408","23.0279289"
"55337","ΤΡΙΑΝΔΡΙΑ","40.6241099","22.9734623"
"55437","ΑΓΙΑ ΠΑΥΛΟΣ","40.330494","23.0419853"
"55438","ΑΓΙΟΣ ΠΑΥΛΟΣ","40.6389975","22.962256399999998"
"55534","ΠΥΛΑΙΑ","40.6027503","22.989648199999998"
"55535","ΠΥΛΑΙΑ","40.6027503","22.989648199999998"
"55536","ΠΥΛΑΙΑ","40.6027503","22.989648199999998"
"56121","ΑΜΠΕΛΟΚΗΠΟΙ","40.6553327","22.921502899999997"
"56122","ΜΕΝΕΜΕΝΗ","40.65748749999999","22.9115173"
"56123","ΑΜΠΕΛΟΚΗΠΟΙ","40.65419970000001","22.9293738"
"56224","ΕΥΟΣΜΟ","40.66703560000001","22.9104918"
"56225","ΕΥΟΣΜΟΣ","40.6661376","22.9037753"
"56226","ΕΥΟΣΜΟΣ","40.6661376","22.9037753"
"56238","ΕΥΟΣΜΟΣ","40.6661376","22.9037753"
"56334","ΕΛΕΥΘΕΡΙΟ","40.66752520000001","22.896977800000002"
"56335","ΠΟΛΙΧΝΗ","40.67139359999999","22.939209899999998"
"56429","ΕΥΚΑΡΠΙΑ","40.6897403","22.95411660000001"
"56430","ΣΤΑΥΡΟΥΠΟΛΗ","40.6664679","22.9347302"
"56431","ΕΥΟΣΜΟ","40.6709768","22.9276937"
"56436","ΣΤΑΥΡΟΥΠΟΛΗ","40.6644938","22.936657999999998"
"56437","ΣΤΑΥΡΟΥΠΟΛΗ","40.6644938","22.936657999999998"
"56438","ΕΥΟΣΜΟΣ","40.6661376","22.9037753"
"56532","ΠΟΛΙΧΝΗ","40.6595291","22.955619"
"56533","ΠΟΛΙΧΝΗ","40.6618023","22.946663100000002"
"56625","ΣΥΚΙΕΣ","40.647828","22.9504965"
"56626","ΣΥΚΙΕΣ","40.6525466","22.953215"
"56727","ΝΕΑΠΟΛΗ","40.6537176","22.9370206"
"56728","ΝΕΑΠΟΛΗ","40.6518675","22.9451596"
"57001","ΘΕΡΜΗ","40.5485201","23.019645999999998"
"57002","ΣΟΧΟΣ","40.81818320000001","23.356641800000002"
"57003","ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ","40.7165064","22.7279233"
"57004","ΝΕΑ ΜΗΧΑΝΙΩΝΑ","40.4630928","22.8610874"
"57006","ΒΑΣΙΛΙΚΑ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.479961","23.136778"
"57007","ΧΑΛΚΗΔΩΝΑ","40.7322277","22.5979872"
"57008","ΙΩΝΙΑ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.6102571","22.967327800000003"
"57009","ΚΑΛΟΧΩΡΙ","40.6429179","22.859184"
"57010","ΑΣΒΕΣΤΟΧΩΡΙ","40.6416947","23.02599630000001"
"57011","ΓΕΦΥΡΑ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.7325414","22.6920826"
"57012","ΖΑΓΚΛΙΒΕΡΙ","40.5725114","23.28902080000001"
"57013","ΩΡΑΙΟΚΑΣΤΡΟ","40.72778870000001","22.9205214"
"57014","ΣΤΑΥΡΟΣ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.6641845","23.6960989"
"57015","ΝΕΑ ΑΠΟΛΛΩΝ","40.6257023","23.4404266"
"57016","ΑΣΚΟΣ","40.7522592","23.3865016"
"57017","ΞΥΛΟΠΟΛΗ","40.9292486","23.1765232"
"57018","ΜΕΛΙΣΣΟΧΩΡΙ","40.77017120000001","22.934224"
"57019","ΝΕΟΙ ΕΠΙΒΑΤΕΣ","40.49877","22.9122276"
"57020","ΛΑΓΚΑΔΙΚΙΑ","40.6376256","23.242888600000004"
"57021","ΑΣΠΡΟΒΑΛΤΑ","40.71995039999999","23.7069058"
"57022","ΒΙΟΜΗΧΑΝΙΚΗ ΠΕΡΙΟΧΗ ΘΕΣΣΑΛΟΝΙΚΗΣ","40.6903731","22.7896841"
"57100","ΚΟΥΦΑΛΙΑ","40.78226770000001","22.5735489"
"57200","ΛΑΓΚΑΔΑΣ","40.7512099","23.069591100000004"
"57300","ΧΑΛΑΣΤΡΑ","40.6262751","22.7307827"
"57400","ΣΙΝΔΟΣ","40.6717164","22.8015174"
"57500","ΕΠΑΝΟΜΗ","40.4289764","22.9304174"
"58001","ΚΑΡΥΩΤΙΣΣΑ","40.7698444","22.313841699999998"
"58002","ΑΡΝΙΣΣΑ","40.7965158","21.835566600000003"
"58003","ΦΟΥΣΤΑΝΗ","41.0555483","22.1750428"
"58004","ΕΞΑΠΛΑΤΑΝΟΣ","40.9769622","22.1315248"
"58005","ΠΕΛΛΑ","40.7632436","22.5260527"
"58100","ΓΙΑΝΝΙΤΣΑ","40.7943587","22.4144481"
"58200","ΕΔΕΣΣΑ","40.8016803","22.043979800000002"
"58300","ΚΡΥΑ ΒΡΥΣΗ","40.6872386","22.3041354"
"58400","ΑΡΙΔΑΙΑ","40.9735305","22.0610109"
"58500","ΣΚΥΔΡΑ","40.7673908","22.153941699999997"
"59031","ΜΕΛΙΚΗ","40.5200214","22.3953372"
"59032","ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΠΛΑΤΕΟΣ","40.620728","22.4426038"
"59033","ΜΑΚΡΟΧΩΡΙ ΗΜΑΘΙΑΣ","40.5511823","22.249713"
"59034","ΕΙΡΗΝΟΥΠΟΛΗ","40.67619699999999","22.2264794"
"59035","ΚΟΠΑΝΟΣ","40.6350113","22.1299742"
"59100","ΒΕΡΟΙΑ","40.6810929","22.864984600000003"
"59200","ΝΑΟΥΣΑ","40.6294406","22.0688549"
"59300","ΑΛΕΞΑΝΔΡΕΙΑ","40.627902299999995","22.444571"
"60061","ΚΟΛΙΝΔΡΟΣ","40.479174","22.484581100000003"
"60062","ΚΟΡΙΝΟΣ","40.3164117","22.5846703"
"60063","ΛΕΠΤΟΚΑΡΥΑ","40.0600581","22.5627377"
"60064","ΚΙΤΡΟΣ","40.3723508","22.5779402"
"60065","ΠΛΑΤΑΜΩΝΑΣ","39.9901304","22.6238625"
"60066","ΜΕΘΩΝΗ","40.4472604","22.589703699999998"
"60100","ΚΑΤΕΡΙΝΗ","40.2805592","22.505839899999998"
"60200","ΛΙΤΟΧΩΡΟ","40.1029473","22.5026117"
"60300","ΑΙΓΙΝΙΟ","40.4989376","22.5415237"
"61001","ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΕΥΖΩΝΩΝ","39.917372","22.631176999999997"
"61002","ΧΕΡΣΟ","41.0886243","22.780241500000002"
"61003","ΣΙΔΗΡΟΔΡΟΜΙΚΟΣ ΣΤΑΘΜΟΣ ΜΟΥΡΙΩΝ","41.2614603","22.8399193"
"61005","ΕΙΔΟΜΕΝΗ","41.122492799999996","22.5104771"
"61006","ΒΑΘΗ ΚΙΛΚΙΣ","38.0056273","23.6925459"
"61007","ΕΥΡΩΠΟΣ","40.89701730000001","22.5521319"
"61100","ΚΙΛΚΙΣ & ΝΕΑ ΣΑΝΤΑ","40.99370709999999","22.8753674"
"61200","ΠΟΛΥΚΑΣΤΡΟ","40.9971976","22.5703984"
"61300","ΓΟΥΜΕΝΙΣΣΑ","40.946869","22.451054199999998"
"61400","ΑΞΙΟΥΠΟΛΗ","40.9862518","22.540692899999996"
"62041","ΡΟΔΟΛΙΒΟΣ","40.9201953","23.9742039"
"62042","ΝΕΑ ΖΙΧΝΗ","41.0323516","23.827944100000003"
"62043","ΝΕΟ ΠΕΤΡΙΤΣΙ","41.275748","23.2927645"
"62044","ΝΕΟΣ ΣΚΟΠΟΣ","41.0236769","23.6086664"
"62045","ΑΛΙΣΤΡΑΤΗ","41.0635479","23.958972"
"62046","ΧΡΥΣΟ","41.057857","23.6514405"
"62047","ΠΡΩΤΗ","40.9439243","24.0012717"
"62048","ΠΕΝΤΑΠΟΛΗ","41.0515692","23.6872775"
"62049","ΜΑΥΡΟΘΑΛΑΣΣΑ","40.8946186","23.7510711"
"62050","ΓΑΖΩΡΟΣ","41.02530050000001","23.7761244"
"62051","ΑΓΙΟ ΠΝΕΥΜΑ","40.2653649","21.819327899999998"
"62052","ΔΡΑΒΗΣΚΟΣ","40.923956200000006","23.8705359"
"62053","ΡΟΔΟΠΟΛΗ","41.26128320000001","22.9989148"
"62054","ΣΤΡΥΜΟΝΙΚΟ","41.0429433","23.313981100000003"
"62055","ΚΑΤΩ ΠΟΡΟΙΑ","41.2818182","23.0132131"
"62056","ΑΓΓΙΣΤΑ","40.975478700000004","23.9453991"
"62100","ΣΕΡΡΕΣ","41.0820427","23.4617028"
"62121","ΣΕΡΡΕΣ","41.090923","23.5413198"
"62122","ΣΕΡΡΕΣ","41.090923","23.5413198"
"62123","ΣΕΡΡΕΣ","41.0889468","23.545574600000002"
"62124","ΣΕΡΡΕΣ","41.090923","23.5413198"
"62125","ΣΕΡΡΕΣ","41.090923","23.5413198"
"62200","ΝΙΓΡΙΤΑ","40.9084768","23.500473100000004"
"62300","ΣΙΔΗΡΟΚΑΣΤΡΟ","41.23494710000001","23.3938203"
"62400","ΗΡΑΚΛΕΙΑ","41.18375020000001","23.2810087"
"63071","ΟΡΜΥΛΙΑ","40.29485","23.54276530000001"
"63072","ΣΥΚΕΑ","40.0385165","23.939505399999998"
"63073","ΓΑΛΑΤΙΣΤΑ","40.4680317","23.2794039"
"63074","ΑΡΝΑΙΑ","40.4868316","23.5963957"
"63075","ΙΕΡΙΣΣΟΣ","40.3975466","23.8766837"
"63076","ΜΕΓΑΛΗ ΠΑΝΑΓΙΑ","40.4448171","23.6813175"
"63077","ΚΑΣΣΑΝΔΡΕΙΑ","40.04803920000001","23.413450100000002"
"63078","ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ","40.2488839","23.695265"
"63079","ΝΕΑ ΤΡΙΓΛΙΑ","40.3062929","23.2071052"
"63080","ΝΕΑ ΚΑΛΛΙΚΡΑΤΕΙΑ","40.3131226","23.063222699999997"
"63081","ΝΕΟΣ ΜΑΡΜΑΡΑΣ","40.0926648","23.7865228"
"63082","ΣΤΡΑΤΩΝΙΟ","40.6391791","22.9563453"
"63083","ΣΤΡΑΤΟΝΙΚΗ","37.95242380000001","23.7463431"
"63084","ΒΑΒΔΟΣ","40.4263094","23.3239355"
"63085","ΠΕΥΚΟΧΩΡΙ","39.9880319","23.614014800000003"
"63086","ΚΑΡΥΕΣ ΑΓΙΟΥ ΟΡΟΥΣ","40.2565936","24.2445937"
"63087","ΔΑΦΝΗ ΑΓΙΟΥ ΟΡΟΥΣ","40.2144023","24.221969899999998"
"63088","ΝΙΚΗΤΗ","40.2201203","23.668843300000002"
"63100","ΠΟΛΥΓΥΡΟΣ","40.3816836","23.4426703"
"63200","ΝΕΑ ΜΟΥΔΑΝΙΑ","40.2409723","23.286561399999997"
"64001","ΝΙΚΗΣΙΑΝΗ","40.9492064","24.142372"
"64002","ΛΙΜΕΝΑΡΙΑ","40.6282676","24.576209600000002"
"64003","ΚΡΗΝΙΔΕΣ","41.0166403","24.297074399999996"
"64004","ΘΑΣΟΣ","40.6908469","24.7499112"
"64005","ΘΕΟΛΟΓΟΣ","40.658895","24.6927757"
"64006","ΝΕΑ ΚΑΡΒΑΛΗ","40.9624179","24.508269600000002"
"64007","ΝΕΑ ΠΕΡΑΜΟΣ","40.83855820000001","24.3031958"
"64008","ΜΟΥΣΘΕΝΗ","40.8614648","24.1119457"
"64009","ΚΕΧΡΟΚΑΜΠΟΣ","41.1574349","24.6363878"
"64010","ΚΡΙΝΟΣ","40.7408774","24.5772111"
"64011","ΚΕΡΑΜΩΤΗ","40.8600774","24.7056732"
"64012","ΑΜΥΓΔΑΛΕΩΝΑΣ","40.9612218","24.3617672"
"64100","ΕΛΕΥΘΕΡΟΥΠΟΛΗ","40.9156544","24.2547455"
"64200","ΧΡΥΣΟΥΠΟΛΗ","40.98802269999999","24.696647600000002"
"65201","ΚΑΒΑΛΑ","40.937607","24.412866"
"65302","ΚΑΒΑΛΑ","40.937607","24.412866"
"65403","ΚΑΒΑΛΑ","40.935216","24.3995818"
"65404","ΚΑΒΑΛΑ","40.937607","24.412866"
"65500","ΚΑΒΑΛΑ","41.03808529999999","24.3935655"
"66031","ΚΑΛΑΜΠΑΚΙ","41.0519293","24.1877003"
"66032","ΚΥΡΙΑ","38.500900099999996","22.962600100000003"
"66033","Κ. ΝΕΥΡΟΚΟΠΙ","41.3422528","23.8682585"
"66034","ΦΩΤΟΛΙΒΟΣ","41.0606685","24.0475546"
